age_hhh,rcsi,plw,elderly,hh_size,disabilities ,ipc,sex_hhh,u5,sanitation,housing 
63.42651986,52,0,1,4,0,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
35.02700577,56,1,0,9,1,CEC,Female,3,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
19.50089573,35,2,0,8,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
28.01756776,37,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
50.49806276,42,0,0,7,1,CEC,Female,0,Inodoro conectado a alcantarillado,En la calle
36.587154,24,1,0,8,1,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
25.67191669,47,0,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
19.35797206,45,1,0,9,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
37.86912507,41,1,0,6,1,CEC,Male,0,No tiene servicio sanitario,Vivienda de materiales de desecho
32.72472198,44,0,0,5,2,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
26.41951041,30,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
36.05880815,35,1,0,9,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
21.09891256,48,1,0,5,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
47.27661905,35,0,0,5,0,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
24.21465796,48,0,0,7,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
41.87999452,53,0,0,5,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
26.26825724,35,0,0,4,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
23.98214236,25,1,0,6,0,CEC,Female,3,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
18.48440246,40,1,0,2,0,CEC,Female,0,No tiene servicio sanitario,En la calle
25.81637235,37,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
20.50489802,37,1,0,3,0,CEC,Female,1,Al aire libre,En la calle
44.53501711,56,0,0,3,1,CEC,Female,0,Al aire libre,En la calle
34.70065704,42,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
43.25664827,27,0,0,6,0,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda propia (en material de ladrillo)
26.21961635,56,1,0,4,4,CEC,Female,2,Al aire libre,Otro
31.8231816,39,0,0,5,5,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
36.92129693,56,1,0,5,1,CEC,Female,1,No tiene servicio sanitario,En la calle
37.73410623,56,0,0,5,1,CEC,Male,0,Inodoro conectado a pozo séptico,En la calle
38.85387646,44,0,0,7,2,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
21.76176088,48,0,0,5,2,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
39.25171025,32,0,0,5,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
21.13527494,40,0,0,5,0,CEC,Female,1,No tiene servicio sanitario,En la calle
27.43794902,25,1,0,10,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
32.28385271,33,0,0,5,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
48.03677297,23,0,0,2,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
44.63382625,51,1,0,5,3,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
79.35555289,28,0,1,11,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo hecha con madera
34.26043806,32,0,0,7,0,CEC,Female,1,No tiene servicio sanitario,Otro
37.21474799,38,0,0,4,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
67.53904152,44,0,1,6,3,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
48.52777985,38,0,0,5,1,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
31.84876307,36,0,0,5,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
28.72490973,41,0,0,4,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
39.95828516,45,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
22.53374675,24,0,0,5,1,CEC,Female,2,Inodoro conectado a alcantarillado,Otro
44.79789369,31,0,0,5,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
42.41325762,37,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
47.50573854,30,0,0,6,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
63.30314709,25,0,1,7,1,CEC,Female,1,Inodoro conectado a alcantarillado,Otro
51.04029168,25,0,0,5,3,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda propia (en material de ladrillo)
46.79675476,32,0,0,5,0,CEC,Female,0,Al aire libre,Vivienda en arriendo hecha con madera
55.3557116,34,0,0,7,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
31.2681409,29,0,0,5,2,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
50.13109361,23,0,0,5,2,CEC,Male,0,Inodoro conectado a pozo séptico,Otro
42.20522656,39,0,0,6,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
25.16482817,34,0,0,5,0,CEC,Female,2,Letrina,Otro
59.47834785,29,0,0,6,1,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
59.63140041,30,0,0,7,1,CEC,Female,3,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
37.80290437,29,1,0,7,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
27.39088634,37,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
33.15197262,28,0,0,6,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
37.52134147,21,0,0,5,0,CEC,Female,0,Inodoro conectado a pozo séptico,Otro
29.17914734,22,0,0,7,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
36.28939551,26,0,0,4,0,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
36.22888353,50,0,0,4,0,CEC,Female,1,Inodoro sin conexión,Vivienda de materiales de desecho
35.05641342,47,0,0,4,2,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
32.62625111,23,0,0,7,2,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
43.2811734,35,0,0,5,2,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
34.18053478,39,0,0,5,3,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
44.36596996,50,0,0,4,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
59.16078777,38,0,0,5,1,CEC,Male,1,Letrina,Vivienda de materiales de desecho
50.69780592,32,0,0,2,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
32.21820272,37,0,0,7,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
30.3774914,36,0,0,4,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
15.27573092,24,1,0,4,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
21.17836037,36,1,0,8,6,CEC,Female,3,No tiene servicio sanitario,Vivienda de materiales de desecho
31.75528051,37,0,0,6,0,CEC,Female,1,Inodoro sin conexión,Vivienda de materiales de desecho
21.34083231,40,0,0,3,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda propia (en material de ladrillo)
33.65475541,56,0,0,6,3,CEC,Female,1,Inodoro sin conexión,Vivienda de materiales de desecho
48.40100371,24,0,0,5,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
30.96640607,30,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
43.85127447,42,0,0,5,1,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
40.61981533,28,0,0,5,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
51.63975664,44,1,0,6,5,CEC,Female,0,Letrina,Vivienda en arriendo (en material de ladrillo)
42.84856877,38,1,0,5,0,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
37.59198169,28,0,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
38.06293164,32,0,0,9,0,CEC,Female,3,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
59.62322615,32,0,0,8,5,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
40.14706612,31,0,0,10,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
24.73791318,42,0,0,5,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
32.66396286,40,0,0,5,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
23.68963073,49,0,0,4,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
45.29072142,26,0,0,4,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
26.6,35,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
31.87274933,26,0,0,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
29.53192694,35,0,0,5,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
46.07728422,45,0,0,9,0,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
33.89855534,35,0,0,6,4,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
55.10307832,44,1,0,4,1,CEC,Female,0,Letrina,Vivienda de materiales de desecho
28.75755873,32,0,0,4,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
28.45020686,45,0,0,3,0,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
44.04275518,56,0,0,5,2,CEC,Female,0,No tiene servicio sanitario,En la calle
43.42138519,22,1,0,7,2,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
33.12910062,40,0,0,7,1,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
48.81970489,56,1,0,11,4,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
40.0011812,56,0,0,8,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
46.99357974,30,0,0,7,3,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
29.15944081,45,0,0,6,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
21.93701736,46,0,0,7,1,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
21.83614502,40,0,0,6,4,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
31.95816047,27,0,0,8,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
40.12723799,43,0,0,4,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
34.95066482,54,0,0,7,1,CEC,Female,1,No tiene servicio sanitario,En la calle
64.784832,21,0,1,6,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda propia hecha con madera
27.04091564,24,0,0,3,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
23.59584983,21,0,0,6,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
32.76204352,39,0,0,6,0,CEC,Female,0,No tiene servicio sanitario,En la calle
29.58085955,36,0,0,5,0,CEC,Female,0,Letrina,Vivienda de materiales de desecho
33.72045285,41,0,0,10,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
33.87920229,37,1,0,5,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
43.19063354,45,0,0,6,3,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
39.26474822,31,0,0,7,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
38.23540442,40,0,0,5,5,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
24.62816143,44,0,0,7,4,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
26.36460267,41,1,0,10,1,CEC,Female,4,Inodoro conectado a pozo séptico,Otro
37.08890333,46,0,0,4,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
28.70292251,38,0,0,6,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
49.80340697,56,0,0,5,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
34.49076177,38,0,0,4,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
56.21403924,22,0,0,5,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
38.75291617,31,0,0,4,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
27.04671249,27,0,0,4,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo hecha con madera
34.25468064,56,0,0,6,0,CEC,Female,1,Inodoro conectado a alcantarillado,En un albergue improvisado
25.74598758,56,0,0,5,0,CEC,Female,1,Inodoro sin conexión,Vivienda en arriendo (en material de ladrillo)
41.99709662,49,0,0,4,0,CEC,Male,2,No tiene servicio sanitario,Centro de atención al migrante
45.68579532,27,0,0,4,0,CEC,Male,0,Inodoro conectado a alcantarillado,Otro
28.8117192,28,0,0,5,1,CEC,Male,1,No tiene servicio sanitario,Vivienda de materiales de desecho
41.3490924,46,1,0,6,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
27.87247392,27,0,0,6,0,CEC,Female,3,Al aire libre,Vivienda de materiales de desecho
26.14571796,42,0,0,4,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda propia hecha con madera
44.78980412,21,0,0,3,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
42.908985,56,0,0,6,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
47.81009054,32,0,0,7,0,CEC,Male,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
35.60754836,26,0,0,6,1,CEC,Female,1,Inodoro conectado a alcantarillado,Otro
57.28309197,40,0,0,6,5,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
38.85735818,56,0,0,5,1,CEC,Female,0,Letrina,Vivienda de materiales de desecho
33.9183827,35,1,0,7,3,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
21.57823956,30,2,0,10,0,CEC,Female,4,Inodoro sin conexión,Vivienda de materiales de desecho
46.30366324,37,0,0,4,2,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
23.30861377,43,0,0,6,3,CEC,Female,1,Al aire libre,Otro
47.35027737,26,0,0,6,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
25.60297074,24,0,0,5,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
29.52162869,56,0,0,5,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
54.3398597,35,0,0,5,0,CEC,Male,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
32.17698935,38,0,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
38.76451974,38,0,0,6,0,CEC,Female,0,Al aire libre,Vivienda en arriendo hecha con madera
25.33449206,30,0,0,6,1,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
21.76985125,27,0,0,5,0,CEC,Female,3,Al aire libre,Vivienda de materiales de desecho
38.80457412,23,0,0,7,1,CEC,Female,2,Inodoro conectado a alcantarillado,Otro
38.82997978,37,0,0,5,1,CEC,Male,2,No tiene servicio sanitario,Vivienda de materiales de desecho
52.00117997,48,0,0,5,0,CEC,Female,1,No tiene servicio sanitario,Otro
64.57316461,24,1,1,6,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
31.61522915,39,0,0,6,1,CEC,Female,0,Letrina,Vivienda de materiales de desecho
33.84452639,21,1,0,8,4,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
38.74454209,31,0,0,10,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
57.45707433,31,0,0,5,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
34.71522979,39,0,0,3,0,CEC,Male,0,Al aire libre,En un albergue improvisado
26.14762243,33,0,0,7,0,CEC,Female,1,Inodoro conectado a alcantarillado,Centro de atención al migrante
38.57282233,15,0,0,1,2,Stressed,Male,0,No tiene servicio sanitario,En la calle
38.92299921,31,0,0,6,0,CEC,Female,0,Inodoro conectado a alcantarillado,En la calle
28.40722255,41,1,0,3,1,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
24.57626904,49,0,0,5,1,CEC,Male,2,No tiene servicio sanitario,En un albergue improvisado
34.5694301,53,0,0,6,2,CEC,Male,1,No tiene servicio sanitario,Otro
37.09144129,35,0,0,6,2,CEC,Female,0,Inodoro conectado a alcantarillado,En la calle
46.72873618,56,0,0,7,2,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
54.34007019,24,0,0,3,3,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
31.81511294,38,1,0,7,0,CEC,Female,2,Al aire libre,En un albergue improvisado
45.03694861,39,0,0,4,2,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
38.25785794,35,2,0,7,1,CEC,Female,2,No tiene servicio sanitario,Otro
30.45780855,45,0,0,7,0,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
48.77404014,41,0,0,5,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
33.1463559,52,1,0,10,1,CEC,Female,3,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
31.3994878,34,0,0,4,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
45.43853773,39,0,0,6,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
22.996176,23,0,0,3,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
42.36452919,38,0,0,6,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
38.16128896,22,0,0,6,1,CEC,Female,0,Inodoro conectado a alcantarillado,En un albergue improvisado
38.80296119,33,0,0,6,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
32.47217248,31,0,0,6,0,CEC,Female,3,No tiene servicio sanitario,Vivienda de materiales de desecho
32.49938342,42,0,0,6,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
18.73361288,33,0,0,5,1,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
30.19162001,26,0,0,5,1,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
35.85326099,34,0,0,7,0,CEC,Female,2,Inodoro conectado a pozo séptico,En un albergue improvisado
34.92590113,27,0,0,5,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
35.3085161,35,0,0,4,3,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
53.09111768,56,0,0,3,1,CEC,Female,0,Letrina,Vivienda en arriendo (en material de ladrillo)
24.66436675,32,0,0,6,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
38.79743171,49,0,0,7,2,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
41.94837881,32,0,0,5,1,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
35.05115265,34,0,0,5,1,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
30.01135499,43,0,0,9,1,CEC,Female,1,Letrina,Vivienda de materiales de desecho
53.1981191,56,0,0,3,1,CEC,Female,1,Inodoro conectado a alcantarillado,En la calle
30.68153683,56,0,0,5,1,CEC,Female,1,Inodoro conectado a alcantarillado,Otro
32.36522327,43,0,0,5,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
35.11438035,46,0,0,7,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
47.62857281,50,0,0,8,0,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
28.56852122,11,0,0,5,3,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
58.01888189,10,0,0,2,2,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
65.55895471,34,0,1,3,2,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
35.92251888,36,0,0,6,3,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
20.55145911,39,1,0,7,0,CEC,Female,2,Al aire libre,Vivienda de materiales de desecho
48.491241,29,0,0,3,0,CEC,Male,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
81.03319256,21,0,1,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda propia (en material de ladrillo)
25.32922197,24,0,0,5,2,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
35.21320945,56,1,0,9,1,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
46.12369971,29,0,0,5,3,CEC,Female,0,Al aire libre,Vivienda en arriendo (en material de ladrillo)
38.18952411,31,0,0,5,1,CEC,Female,1,Inodoro conectado a pozo séptico,Otro
34.40847325,32,0,0,7,0,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
39.36110123,34,0,0,5,0,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
36.84776895,56,0,0,6,1,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
59.07303937,21,0,0,6,3,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda propia hecha con madera
51.32842244,56,0,0,5,3,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
47.54394464,54,0,0,4,1,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
59.16970596,41,1,0,7,2,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
27.06005363,30,0,0,5,2,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
36.47270485,23,1,0,6,1,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
35.07381344,41,0,0,11,2,CEC,Male,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
51.37153201,56,0,0,8,0,CEC,Female,3,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
34.58018344,40,0,0,8,2,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
31.31400708,6,0,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
32.27843397,15,0,0,5,1,Stressed,Female,0,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
20.21763375,18,1,0,7,1,Stressed,Female,0,Inodoro conectado a pozo séptico,Otro
24.18453868,18,0,0,6,0,Stressed,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
25.21115558,19,1,0,5,1,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
25.94252962,19,1,0,4,2,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
23.86990212,7,0,0,3,0,Stressed,Female,1,Inodoro conectado a alcantarillado,Otro
20.80956743,9,1,0,2,0,Stressed,Female,0,Al aire libre,Vivienda de materiales de desecho
71.24274762,5,0,1,4,2,Stressed,Female,1,Inodoro conectado a pozo séptico,Vivienda propia hecha con madera
47.83158506,14,0,0,5,1,Stressed,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
37.32925829,44,0,0,5,0,CEC,Female,1,No tiene servicio sanitario,Vivienda de materiales de desecho
30.09300827,50,0,0,2,0,CEC,Male,0,Al aire libre,Vivienda de materiales de desecho
20.11348392,30,1,0,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
39.44865162,45,0,0,5,0,CEC,Male,1,No tiene servicio sanitario,Vivienda de materiales de desecho
40.58788501,29,0,0,5,2,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
42.38364907,29,0,0,8,0,CEC,Female,2,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
25.50439874,26,0,0,3,0,CEC,Female,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
38.84307521,44,1,0,5,0,CEC,Male,1,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
58.8845859,39,1,0,5,1,CEC,Male,0,Al aire libre,Otro
32.47568991,36,1,0,9,1,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda de materiales de desecho
25.09634851,22,0,0,6,0,CEC,Female,3,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
27.02395175,43,0,0,5,0,CEC,Female,1,Al aire libre,Vivienda de materiales de desecho
31.61848259,27,0,0,5,0,CEC,Female,0,Al aire libre,Vivienda de materiales de desecho
23.2653984,22,1,0,3,0,CEC,Female,2,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
38.75830527,45,1,0,5,1,CEC,Female,1,Inodoro conectado a pozo séptico,Vivienda de materiales de desecho
26.62706253,35,0,0,8,2,CEC,Female,2,No tiene servicio sanitario,Vivienda de materiales de desecho
63.00800147,33,0,1,4,0,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
63.69470039,46,0,1,2,0,CEC,Male,0,No tiene servicio sanitario,Vivienda de materiales de desecho
36.16622512,38,1,0,3,0,CEC,Female,0,Inodoro conectado a pozo séptico,Vivienda en arriendo (en material de ladrillo)
30.57746353,22,0,0,4,1,CEC,Female,0,No tiene servicio sanitario,Vivienda de materiales de desecho
42.57212614,27,0,0,5,1,CEC,Male,2,No tiene servicio sanitario,Vivienda de materiales de desecho
24.10254561,56,0,0,6,2,CEC,Female,0,Inodoro conectado a alcantarillado,Vivienda en arriendo (en material de ladrillo)
51.2352426,30,0,0,3,1,CEC,Female,0,Inodoro conectado a alcantarillado,Otro
39.64524131,22,0,0,1,0,CEC,Male,0,Inodoro conectado a alcantarillado,Otro
